Time2,Vm2,Cai2
5673.76724081771,-74.4497650966115,8.33331359501501e-05
5674.76724081771,-74.4427680181115,8.31804316310599e-05
5675.76724081771,-74.435734077327,8.30288622165819e-05
5676.76724081771,-74.4286630708322,8.28784203449428e-05
5677.76724081771,-74.4215547934027,8.27290987240064e-05
5678.76724081771,-74.4144090379627,8.25808901306435e-05
5679.76724081771,-74.4072255955301,8.24337874101093e-05
5680.76724081771,-74.4000042551619,8.22877834754289e-05
5681.76724081771,-74.3927448038985,8.21428713067903e-05
5682.76724081771,-74.3854470267071,8.1999043950945e-05
5683.76724081771,-74.3781107064244,8.18562945206168e-05
5684.76724081771,-74.3707356236983,8.17146161939173e-05
5685.76724081771,-74.3633215569289,8.15740022137694e-05
5686.76724081771,-74.3558682822087,8.14344458873387e-05
5687.76724081771,-74.3483755732617,8.12959405854711e-05
5688.76724081771,-74.3408432013817,8.11584797421394e-05
5689.76724081771,-74.3332709353692,8.10220568538954e-05
5690.76724081771,-74.3256585414686,8.0886665479331e-05
5691.76724081771,-74.3180057833024,8.07522992385454e-05
5692.76724081771,-74.3103124218067,8.06189518126199e-05
5693.76724081771,-74.3025782151634,8.04866169430996e-05
5694.76724081771,-74.294802918733,8.03552884314828e-05
5695.76724081771,-74.2869862849856,8.02249601387167e-05
5696.76724081771,-74.2791280634305,8.00956259847004e-05
5697.76724081771,-74.2712280005453,7.99672799477955e-05
5698.76724081771,-74.2632858397033,7.98399160643422e-05
5699.76724081771,-74.2553013211,7.97135284281842e-05
5700.76724081771,-74.247274181678,7.95881111901987e-05
5701.76724081771,-74.2392041550507,7.94636585578344e-05
5702.76724081771,-74.231090971425,7.93401647946556e-05
5703.76724081771,-74.2229343575222,7.9217624219894e-05
5704.76724081771,-74.2147340364975,7.90960312080058e-05
5705.76724081771,-74.2064897278586,7.89753801882372e-05
5706.76724081771,-74.1982011473821,7.88556656441951e-05
5707.76724081771,-74.1898680070287,7.87368821134253e-05
5708.76724081771,-74.1814900148569,7.86190241869974e-05
5709.76724081771,-74.1730668749352,7.85020865090957e-05
5710.76724081771,-74.164598287252,7.83860637766173e-05
5711.76724081771,-74.1560839476246,7.82709507387763e-05
5712.76724081771,-74.1475235476058,7.8156742196715e-05
5713.76724081771,-74.138916774389,7.80434330031212e-05
5714.76724081771,-74.1302633107119,7.79310180618525e-05
5715.76724081771,-74.1215628347569,7.78194923275666e-05
5716.76724081771,-74.1128150200512,7.77088508053585e-05
5717.76724081771,-74.1040195353636,7.75990885504039e-05
5718.76724081771,-74.0951760446002,7.74902006676092e-05
5719.76724081771,-74.0862842066969,7.7382182311268e-05
5720.76724081771,-74.0773436755107,7.7275028684724e-05
5721.76724081771,-74.0683540997083,7.71687350400406e-05
5722.76724081771,-74.059315122652,7.70632966776762e-05
5723.76724081771,-74.050226382284,7.69587089461671e-05
5724.76724081771,-74.0410875110073,7.68549672418158e-05
5725.76724081771,-74.0318981355654,7.67520670083864e-05
5726.76724081771,-74.0226578769173,7.66500037368063e-05
5727.76724081771,-74.0133663501123,7.65487729648742e-05
5728.76724081771,-74.0040231641596,7.64483702769748e-05
5729.76724081771,-73.9946279218971,7.63487913038001e-05
5730.76724081771,-73.9851802198558,7.62500317220768e-05
5731.76724081771,-73.9756796481218,7.61520872543004e-05
5732.76724081771,-73.9661257901952,7.60549536684765e-05
5733.76724081771,-73.9565182228455,7.59586267778672e-05
5734.76724081771,-73.9468565159638,7.58631024407457e-05
5735.76724081771,-73.9371402324118,7.57683765601566e-05
5736.76724081771,-73.9273689278668,7.56744450836829e-05
5737.76724081771,-73.9175421506636,7.558130400322e-05
5738.76724081771,-73.9076594416321,7.54889493547561e-05
5739.76724081771,-73.8977203339318,7.53973772181598e-05
5740.76724081771,-73.8877243528812,7.53065837169739e-05
5741.76724081771,-73.8776710157843,7.52165650182164e-05
5742.76724081771,-73.8675598317519,7.51273173321886e-05
5743.76724081771,-73.8573903015193,7.50388369122895e-05
5744.76724081771,-73.8471619172589,7.49511200548377e-05
5745.76724081771,-73.8368741623885,7.48641630989005e-05
5746.76724081771,-73.8265265113745,7.47779624261293e-05
5747.76724081771,-73.8161184295307,7.4692514460603e-05
5748.76724081771,-73.8056493728113,7.46078156686785e-05
5749.76724081771,-73.7951187875993,7.45238625588479e-05
5750.76724081771,-73.7845261104887,7.44406516816039e-05
5751.76724081771,-73.7738707680621,7.43581796293121e-05
5752.76724081771,-73.7631521766616,7.42764430360914e-05
5753.76724081771,-73.752369742154,7.41954385777011e-05
5754.76724081771,-73.7415228596901,7.4115162971437e-05
5755.76724081771,-73.7306109134571,7.40356129760344e-05
5756.76724081771,-73.7196332764252,7.39567853915791e-05
5757.76724081771,-73.7085893100864,7.38786770594272e-05
5758.76724081771,-73.6974783641869,7.3801284862132e-05
5759.76724081771,-73.6862997764523,7.372460572338e-05
5760.76724081771,-73.6750528723049,7.3648636607935e-05
5761.76724081771,-73.6637369645731,7.3573374521591e-05
5762.76724081771,-73.6523513531938,7.34988165111329e-05
5763.76724081771,-73.640895324905,7.34249596643074e-05
5764.76724081771,-73.6293681529311,7.33518011098017e-05
5765.76724081771,-73.6177690966585,7.32793380172319e-05
5766.76724081771,-73.6060974013024,7.32075675971406e-05
5767.76724081771,-73.5943522975638,7.31364871010038e-05
5768.76724081771,-73.5825330012772,7.3066093821248e-05
5769.76724081771,-73.5706387130475,7.29963850912759e-05
5770.76724081771,-73.5586686178764,7.29273582855039e-05
5771.76724081771,-73.5466218847786,7.28590108194082e-05
5772.76724081771,-73.5344976663858,7.27913401495823e-05
5773.76724081771,-73.5222950985393,7.27243437738051e-05
5774.76724081771,-73.5100132998709,7.26580192311191e-05
5775.76724081771,-73.4976513713706,7.25923641019213e-05
5776.76724081771,-73.4852083959415,7.25273760080637e-05
5777.76724081771,-73.4726834379413,7.24630526129667e-05
5778.76724081771,-73.4600755427098,7.23993916217445e-05
5779.76724081771,-73.4473837360818,7.23363907813416e-05
5780.76724081771,-73.434607023885,7.22740478806831e-05
5781.76724081771,-73.4217443914222,7.22123607508373e-05
5782.76724081771,-73.4087948029374,7.21513272651912e-05
5783.76724081771,-73.3957572010652,7.20909453396404e-05
5784.76724081771,-73.3826305062622,7.20312129327919e-05
5785.76724081771,-73.3694136162215,7.19721280461816e-05
5786.76724081771,-73.3561054052669,7.19136887245068e-05
5787.76724081771,-73.3427047237288,7.18558930558734e-05
5788.76724081771,-73.329210397299,7.17987391720581e-05
5789.76724081771,-73.315621226365,7.17422252487878e-05
5790.76724081771,-73.301935985322,7.16863495060338e-05
5791.76724081771,-73.2881534218628,7.16311102083246e-05
5792.76724081771,-73.2742722562429,7.15765056650745e-05
5793.76724081771,-73.2602911805222,7.15225342309312e-05
5794.76724081771,-73.2462088577803,7.14691943061413e-05
5795.76724081771,-73.2320239213057,7.14164843369352e-05
5796.76724081771,-73.2177349737571,7.13644028159314e-05
5797.76724081771,-73.2033405862957,7.13129482825612e-05
5798.76724081771,-73.1888392976878,7.12621193235141e-05
5799.76724081771,-73.174229613376,7.12119145732053e-05
5800.76724081771,-73.1595100045179,7.11623327142651e-05
5801.76724081771,-73.1446789069909,7.11133724780518e-05
5802.76724081771,-73.1297347203614,7.10650326451878e-05
5803.76724081771,-73.1146758068177,7.10173120461214e-05
5804.76724081771,-73.0995004900641,7.09702095617132e-05
5805.76724081771,-73.0842070541752,7.092372412385e-05
5806.76724081771,-73.0687937424077,7.08778547160849e-05
5807.76724081771,-73.0532587559699,7.08326003743067e-05
5808.76724081771,-73.0376002527448,7.07879601874391e-05
5809.76724081771,-73.0218163459652,7.07439332981688e-05
5810.76724081771,-73.0059051028411,7.07005189037072e-05
5811.76724081771,-72.9898645431326,7.0657716256584e-05
5812.76724081771,-72.9736926376712,7.06155246654746e-05
5813.76724081771,-72.9573873068229,7.0573943496064e-05
5814.76724081771,-72.9409464188924,7.05329721719464e-05
5815.76724081771,-72.9243677884659,7.04926101755639e-05
5816.76724081771,-72.9076491746884,7.04528570491845e-05
5817.76724081771,-72.890788279474,7.04137123959218e-05
5818.76724081771,-72.8737827456448,7.03751758807974e-05
5819.76724081771,-72.8566301549953,7.03372472318484e-05
5820.76724081771,-72.8393280262793,7.02999262412813e-05
5821.76724081771,-72.8218738131153,7.0263212766675e-05
5822.76724081771,-72.8042649018061,7.02271067322337e-05
5823.76724081771,-72.7864986090692,7.01916081300932e-05
5824.76724081771,-72.7685721796724,7.01567170216819e-05
5825.76724081771,-72.7504827839713,7.01224335391398e-05
5826.76724081771,-72.7322275153436,7.00887578867963e-05
5827.76724081771,-72.7138033875134,7.00556903427119e-05
5828.76724081771,-72.6952073317624,7.00232312602846e-05
5829.76724081771,-72.6764361940207,6.99913810699245e-05
5830.76724081771,-72.6574867318309,6.99601402807999e-05
5831.76724081771,-72.63835561118,6.99295094826588e-05
5832.76724081771,-72.6190394031918,6.98994893477271e-05
5833.76724081771,-72.5995345806715,6.987008063269e-05
5834.76724081771,-72.5798375144963,6.98412841807578e-05
5835.76724081771,-72.5599444698429,6.98131009238226e-05
5836.76724081771,-72.5398516022428,6.97855318847076e-05
5837.76724081771,-72.5195549534568,6.97585781795163e-05
5838.76724081771,-72.4990504471584,6.97322410200839e-05
5839.76724081771,-72.4783338844161,6.97065217165378e-05
5840.76724081771,-72.4574009389621,6.96814216799716e-05
5841.76724081771,-72.4362471522373,6.96569424252391e-05
5842.76724081771,-72.414867928198,6.96330855738729e-05
5843.76724081771,-72.3932585278723,6.96098528571366e-05
5844.76724081771,-72.3714140636512,6.95872461192138e-05
5845.76724081771,-72.3493294932981,6.95652673205456e-05
5846.76724081771,-72.326999613662,6.95439185413196e-05
5847.76724081771,-72.3044190540752,6.95232019851223e-05
5848.76724081771,-72.2815822694177,6.9503119982762e-05
5849.76724081771,-72.2584835328276,6.94836749962712e-05
5850.76724081771,-72.2351169280366,6.9464869623099e-05
5851.76724081771,-72.2114763413069,6.94467066005036e-05
5852.76724081771,-72.1875554529451,6.94291888101572e-05
5853.76724081771,-72.1633477283666,6.94123192829727e-05
5854.76724081771,-72.138846408683,6.9396101204168e-05
5855.76724081771,-72.1140445007793,6.93805379185795e-05
5856.76724081771,-72.0889347668523,6.93656329362394e-05
5857.76724081771,-72.0635097133706,6.9351389938234e-05
5858.76724081771,-72.0377615794215,6.93378127828571e-05
5859.76724081771,-72.0116823244029,6.93249055120787e-05
5860.76724081771,-71.9852636150151,6.93126723583463e-05
5861.76724081771,-71.9584968115076,6.93011177517404e-05
5862.76724081771,-71.9313729531268,6.92902463275052e-05
5863.76724081771,-71.9038827427121,6.92800629339792e-05
5864.76724081771,-71.8760165303785,6.92705726409493e-05
5865.76724081771,-71.8477642962221,6.92617807484577e-05
5866.76724081771,-71.8191156319782,6.92536927960889e-05
5867.76724081771,-71.7900597215568,6.92463145727693e-05
5868.76724081771,-71.7605853203718,6.92396521271138e-05
5869.76724081771,-71.7306807333763,6.92337117783546e-05
5870.76724081771,-71.7003337917054,6.92285001278933e-05
5871.76724081771,-71.6695318278228,6.9224024071518e-05
5872.76724081771,-71.6382616490532,6.92202908123319e-05
5873.76724081771,-71.6065095093797,6.92173078744438e-05
5874.76724081771,-71.5742610793644,6.9215083117474e-05
5875.76724081771,-71.5415014140481,6.92136247519352e-05
5876.76724081771,-71.5082149186613,6.92129413555515e-05
5877.76724081771,-71.4743853119717,6.92130418905848e-05
5878.76724081771,-71.4399955870701,6.92139357222454e-05
5879.76724081771,-71.4050279693817,6.92156326382668e-05
5880.76724081771,-71.3694638716653,6.92181428697362e-05
5881.76724081771,-71.3332838457436,6.92214771132767e-05
5882.76724081771,-71.2964675306771,6.92256465546901e-05
5883.76724081771,-71.2589935970687,6.92306628941743e-05
5884.76724081771,-71.2208396871501,6.9236538373246e-05
5885.76724081771,-71.1819823502681,6.92432858035071e-05
5886.76724081771,-71.1423969733446,6.92509185974094e-05
5887.76724081771,-71.1020577058402,6.92594508011868e-05
5888.76724081771,-71.0609373786975,6.92688971301414e-05
5889.76724081771,-71.0190074166853,6.92792730064893e-05
5890.76724081771,-70.9762377434932,6.92905945999911e-05
5891.76724081771,-70.9325966788574,6.93028788716209e-05
5892.76724081771,-70.8880508269106,6.93161436205482e-05
5893.76724081771,-70.8425649548519,6.93304075347424e-05
5894.76724081771,-70.796101860927,6.93456902455414e-05
5895.76724081771,-70.7486222305805,6.93620123865642e-05
5896.76724081771,-70.7000844795014,6.93793956573923e-05
5897.76724081771,-70.6504445821205,6.93978628924923e-05
5898.76724081771,-70.5996558839286,6.94174381359095e-05
5899.76724081771,-70.5476688957718,6.94381467223266e-05
5900.76724081771,-70.4944310680297,6.94600153651522e-05
5901.76724081771,-70.4398865422957,6.94830722523898e-05
5902.76724081771,-70.3839758778451,6.95073471511324e-05
5903.76724081771,-70.3266357497907,6.95328715216367e-05
5904.76724081771,-70.267798615371,6.95596786420606e-05
5905.76724081771,-70.2073923442928,6.95878037450896e-05
5906.76724081771,-70.1453398084259,6.96172841678513e-05
5907.76724081771,-70.0815584254232,6.96481595167117e-05
5908.76724081771,-70.0159596499762,6.96804718487771e-05
5909.76724081771,-69.9484484054007,6.97142658721948e-05
5910.76724081771,-69.8789224470317,6.97495891676586e-05
5911.76724081771,-69.807271647467,6.97864924338977e-05
5912.76724081771,-69.7333771919609,6.98250297603637e-05
5913.76724081771,-69.6571106701927,6.98652589308514e-05
5914.76724081771,-69.5783330481129,6.99072417624026e-05
5915.76724081771,-69.4968935005178,6.99510444845863e-05
5916.76724081771,-69.4126280812785,6.9996738165128e-05
5917.76724081771,-69.325358203583,7.00443991889349e-05
5918.76724081771,-69.2348888969308,7.00941097988524e-05
5919.76724081771,-69.1410068006451,7.01459587080664e-05
5920.76724081771,-69.0434778449952,7.0200041795992e-05
5921.76724081771,-68.9420445601313,7.0256462901859e-05
5922.76724081771,-68.8364229393038,7.0315334733146e-05
5923.76724081771,-68.7262987653882,7.03767799096666e-05
5924.76724081771,-68.6113232874008,7.04409321686993e-05
5925.76724081771,-68.4911081048806,7.05079377623411e-05
5926.76724081771,-68.3652190805414,7.05779570856275e-05
5927.76724081771,-68.2331690524275,7.06511665834015e-05
5928.76724081771,-68.0944090516776,7.07277609961244e-05
5929.76724081771,-67.9483176448514,7.0807956020746e-05
5930.76724081771,-67.7941879018895,7.08919914837461e-05
5931.76724081771,-67.6312113294342,7.0980135151409e-05
5932.76724081771,-67.4584578856214,7.1072687340046e-05
5933.76724081771,-67.2748508782423,7.11699865402225e-05
5934.76724081771,-67.0791351000667,7.12724163400129e-05
5935.76724081771,-66.8698359056169,7.13804140318387e-05
5936.76724081771,-66.6452059754451,7.14944814293016e-05
5937.76724081771,-66.4031550724675,7.16151986262278e-05
5938.76724081771,-66.1411558794034,7.17432417345914e-05
5939.76724081771,-65.8561155193463,7.1879406098309e-05
5940.76724081771,-65.5441967260597,7.20246371930247e-05
5941.76724081771,-65.2005632492348,7.21800725574963e-05
5942.76724081771,-64.8190079330302,7.23470999673021e-05
5943.76724081771,-64.3913930437917,7.25274402361397e-05
5944.76724081771,-63.9067785567459,7.27232686600705e-05
5945.76724081771,-63.3500084659833,7.29373995965475e-05
5946.76724081771,-62.6976627847867,7.31737051347244e-05
5947.76724081771,-61.9145697497202,7.34375283093803e-05
5948.76724081771,-60.945748681013,7.37364762876746e-05
5949.76724081771,-59.6917226045908,7.40826147198453e-05
5950.47531053461,-58.5326088308857,7.43667173141015e-05
5951.03430329809,-57.3634098254679,7.46225970455684e-05
5951.48943759943,-56.1551434862121,7.48588565532704e-05
5951.86350103139,-54.9004119086622,7.50783135599781e-05
5952.23756446334,-53.2797965243688,7.5329271186595e-05
5952.50267977035,-51.7957493666454,7.55333920576348e-05
5952.71842502394,-50.2793653518777,7.57218853568444e-05
5952.93417027752,-48.3575921020359,7.5938583247999e-05
5953.09433835055,-46.5620950539059,7.61249516731567e-05
5953.25450642357,-44.3313744707342,7.63428329842343e-05
5953.37681936823,-42.2481037285649,7.65394508293993e-05
5953.49913231289,-39.7628912072643,7.67744305066993e-05
5953.62144525755,-36.8320717629017,7.70662588566873e-05
5953.74375820221,-33.4795734617401,7.74447220316581e-05
5953.86607114687,-29.845340753292,7.79551370836274e-05
5953.96247850981,-26.9460099662346,7.84889387674894e-05
5954.05888587274,-24.1677207904872,7.91740529555621e-05
5954.15529323567,-21.5980682572432,8.00374556205135e-05
5954.25170059861,-19.2572035265084,8.10958283874487e-05
5954.34810796154,-17.1086542632954,8.23532101123891e-05
5954.42699375196,-15.4508653093587,8.35262718747861e-05
5954.50587954238,-13.8449464320067,8.48199523430532e-05
5954.5847653328,-12.2652824970968,8.62229500680006e-05
5954.66365112321,-10.6955397209971,8.77220445652433e-05
5954.74253691363,-9.12657590541847,8.93024987596617e-05
5954.84555528529,-7.07548322793208,9.14625037877153e-05
5954.92584848614,-5.4761991810257,9.32002549427126e-05
5955.006141687,-3.88373880033033,9.4966628991498e-05
5955.07123658014,-2.60363045671891,9.64082747670556e-05
5955.13633147329,-1.33871789231739,9.78497465540285e-05
5955.20142636643,-0.0938780380251478,9.92836040335206e-05
5955.26652125957,1.12622278223424,0.000100703175093355
5955.33161615271,2.31727672964003,0.000102102637694064
5955.4176950144,3.84139276737266,0.000103914065928896
5955.50377387608,5.30178691578874,0.000105672858411629
5955.58985273776,6.69393267401409,0.000107372828577157
5955.67593159944,8.01516176699413,0.000109010278619301
5955.76201046113,9.26461511492875,0.00011058370359933
5955.84808932281,10.4430047908381,0.00011209346551012
5955.96171099537,11.8929657603588,0.000113992088917497
5956.07533266793,13.2292644506587,0.000115790393390055
5956.18895434048,14.4603339547679,0.000117497893412415
5956.30257601304,15.5953064637128,0.000119125113562664
5956.4161976856,16.6432871028388,0.000120682682157825
5956.52981935816,17.612854638605,0.000122180704978632
5956.68117459447,18.795779770898,0.000124099318513154
5956.83252983079,19.868847386484,0.000125946969812498
5956.9838850671,20.8445742094584,0.000127738345719066
5957.10927235926,21.5864894821409,0.000129188174819547
5957.21203525148,22.1531299548731,0.000130357128476281
5957.3147981437,22.6846997032824,0.000131511051826388
5957.41756103591,23.1830518974104,0.000132651780767094
5957.49929558316,23.5568302095565,0.000133550709821113
5957.58103013041,23.9114109524338,0.000134442924616975
5957.66276467766,24.2475101504439,0.000135328997863794
5957.74449922491,24.56581423196,0.000136209443477719
5957.82623377216,24.8669863323771,0.000137084725066799
5957.92020073287,25.1929001986658,0.000138085168624579
5958.01416769358,25.4979846771025,0.000139079932379611
5958.10813465429,25.7831842171245,0.00014006955611596
5958.20210161499,26.0494317142778,0.000141054543656615
5958.2960685757,26.2976489941852,0.000142035368057024
5958.39003553641,26.5287456619716,0.000143012474135615
5958.52077108885,26.8234703049844,0.000144366513143239
5958.65150664129,27.0891489084945,0.000145715213777209
5958.78224219373,27.328076508779,0.000147059544082102
5958.91297774617,27.5424683432731,0.000148400392178802
5959.04371329861,27.7344493080885,0.000149738567743045
5959.17444885105,27.9060459498468,0.000151074803991965
5959.40511108306,28.1649124990583,0.000153429629357488
5959.63577331506,28.3759742448849,0.000155783523001666
5959.86643554707,28.5478645006069,0.000158138939138355
5960.09709777907,28.6881398276045,0.000160497753718429
5960.32776001108,28.8033296228411,0.000162861328930951
5960.55842224308,28.8990067257852,0.00016523058035294
5960.78908447509,28.979867121128,0.000167606039614841
5961.05377706526,29.0594247214542,0.000170339862952001
5961.31846965544,29.1293677057241,0.000173081986415693
5961.58316224561,29.1934213150598,0.000175831890215368
5961.84785483579,29.2544415650847,0.00017858876580866
5962.11254742596,29.3145617351176,0.000181351585299442
5962.37724001614,29.3753173430953,0.000184119156205132
5962.78309106342,29.4720396677937,0.000188368879295815
5963.1889421107,29.5747349697845,0.000192621642141854
5963.59479315798,29.6839481980826,0.000196872208883007
5964.00064420527,29.7992668541727,0.000201115350563759
5964.40649525255,29.9196688949371,0.00020534593687848
5964.81234629983,30.0437510486701,0.000209558980419834
5965.45789704119,30.2448180014875,0.000216212364292703
5966.10344778254,30.4444635164075,0.000222790946249152
5966.7489985239,30.63642889462,0.000229277834724841
5967.39454926525,30.8155369843114,0.000235657690391414
5968.04010000661,30.9777648872077,0.000241916846692251
5968.68565074796,31.1201907576522,0.000248043503288194
5969.68565074796,31.297864280177,0.000257250686117202
5970.68565074796,31.4221780260978,0.000266092315459792
5971.68565074796,31.4968118595542,0.000274556800311406
5972.68565074796,31.529513785235,0.000282645052308373
5973.68565074796,31.5300140166194,0.000290368003218295
5974.68565074796,31.5082415588304,0.000297743509958561
5975.68565074796,31.4734067989784,0.000304793522775743
5976.68565074796,31.4337114855626,0.000311541817003837
5977.68565074796,31.3961699915722,0.000318012196413988
5978.68565074796,31.3663641206232,0.000324227127916247
5979.68565074796,31.3483143876648,0.000330206914652044
5980.68565074796,31.3445642239274,0.000335969365452122
5981.68565074796,31.3568523044736,0.000341530125284075
5982.68565074796,31.3859214416575,0.000346902595581578
5983.68565074796,31.4316701329856,0.000352098097838469
5984.68565074796,31.4934514596776,0.000357126238055772
5985.68565074796,31.570317298114,0.00036199526648523
5986.68565074796,31.661066749378,0.000366712362773707
5987.68565074796,31.7644419080103,0.000371283760891699
5988.68565074796,31.8791971765077,0.000375714988803779
5989.68565074796,32.00403990515,0.000380011025203633
5990.68565074796,32.1376029361163,0.000384176390233912
5991.68565074796,32.2785148521316,0.00038821527163359
5992.68565074796,32.4254947584753,0.00039213166040739
5993.68565074796,32.5774016349823,0.00039592942199581
5994.68565074796,32.7331425829082,0.000399612285744041
5995.68565074796,32.8916853513602,0.000403183878802333
5996.68565074796,33.052079557807,0.000406647762614332
5997.68565074796,33.2134656645085,0.00041000745712403
5998.68565074796,33.375070123247,0.000413266447534617
5999.68565074796,33.5361945816406,0.00041642818226225
6000.68565074796,33.6962077316189,0.000419496068166651
6001.68565074796,33.854540224018,0.000422473469226394
6002.68565074796,34.0106833249269,0.00042536370208516
6003.68565074796,34.1641843986989,0.00042817003521642
6004.68565074796,34.3146463142693,0.000430895677212178
6005.68565074796,34.4617131073147,0.00043354410702787
6006.68565074796,34.6050904451527,0.000436118218149005
6007.68565074796,34.7445202392429,0.000438620887182798
6008.68565074796,34.8797768598833,0.000441054991349609
6009.68565074796,35.0106738487381,0.000443423118812164
6010.68565074796,35.1370371590026,0.000445728085952482
6011.68565074796,35.2587227393322,0.000447972695392546
6012.68565074796,35.3756235665284,0.000450159586033403
6013.68565074796,35.4876669283019,0.000452291250803435
6014.68565074796,35.5947928229474,0.000454370059076075
6015.68565074796,35.6969591489926,0.000456398282401269
6016.68565074796,35.7941431979413,0.000458378106708938
6017.68565074796,35.8863402503212,0.000460311627510059
6018.68565074796,35.9735603405726,0.00046220084616332
6019.68565074796,36.0558258031371,0.000464047669985402
6020.68565074796,36.133170757671,0.000465853918270771
6021.68565074796,36.2056364932824,0.000467621317118142
6022.68565074796,36.2732736403715,0.000469351506140538
6023.68565074796,36.3361419475079,0.000471046045620133
6024.68565074796,36.3943088418154,0.00047270641678027
6025.68565074796,36.447847347064,0.000474334022980562
6026.68565074796,36.4968354795347,0.000475930194249445
6027.68565074796,36.54135463126,0.000477496185166316
6028.68565074796,36.5814897018483,0.000479033181851091
6029.68565074796,36.6173291114245,0.000480542309118063
6030.68565074796,36.6489636898265,0.000482024626362151
6031.68565074796,36.6764859316117,0.000483481134753706
6032.68565074796,36.6999895781289,0.000484912777168933
6033.68565074796,36.7195688295443,0.000486320444256824
6034.68565074796,36.7353190673855,0.000487704973876214
6035.68565074796,36.7473355334185,0.000489067157185746
6036.68565074796,36.7557133853615,0.000490407738417522
6037.68565074796,36.760546547421,0.000491727418981184
6038.68565074796,36.7619293584077,0.000493026857727887
6039.68565074796,36.7599548605149,0.000494306676340275
6040.68565074796,36.7547149061439,0.000495567459609094
6041.68565074796,36.7462989799261,0.000496809757598666
6042.68565074796,36.7347968050483,0.000498034086326173
6043.68565074796,36.7202963120282,0.000499240932989287
6044.68565074796,36.7028828477922,0.000500430756445693
6045.68565074796,36.6826395862923,0.000501603987374529
6046.68565074796,36.6596489532719,0.000502761029774343
6047.68565074796,36.633992310192,0.000503902264173446
6048.68565074796,36.6057481391885,0.00050502804981524
6049.68565074796,36.5749917872759,0.000506138724522023
6050.68565074796,36.5417972089918,0.000507234604813857
6051.68565074796,36.5062378324971,0.000508315988834036
6052.68565074796,36.4683847282721,0.000509383158426907
6053.68565074796,36.4283046277097,0.000510436379215924
6054.68565074796,36.3860627108451,0.000511475898397781
6055.68565074796,36.3417256491771,0.000512501947714212
6056.68565074796,36.2953574279214,0.000513514750331588
6057.68565074796,36.2470154424114,0.000514514516869933
6058.68565074796,36.1967562605097,0.000515501441772307
6059.68565074796,36.1446386097321,0.00051647570678966
6060.68565074796,36.0907192420319,0.000517437487325473
6061.68565074796,36.0350495112311,0.000518386951093926
6062.68565074796,35.9776784589929,0.000519324252747103
6063.68565074796,35.918658515421,0.000520249546578844
6064.68565074796,35.8580376322255,0.000521162963956999
6065.68565074796,35.7958606978263,0.000522064632315558
6066.68565074796,35.732170933605,0.000522954674057562
6067.68565074796,35.6670107568675,0.000523833204973625
6068.68565074796,35.600421551422,0.000524700334861145
6069.68565074796,35.5324342976751,0.000525556162298476
6070.68565074796,35.4630903747096,0.00052640078667942
6071.68565074796,35.392440531219,0.000527234313525528
6072.68565074796,35.3205097380269,0.000528056823878135
6073.68565074796,35.2473310823729,0.000528868399607254
6074.68565074796,35.1729448924283,0.000529669122585923
6075.68565074796,35.0973841614938,0.000530459071227217
6076.68565074796,35.0206762813277,0.000531238316583594
6077.68565074796,34.9428471429478,0.00053200692470535
6078.68565074796,34.8639238379081,0.000532764958792128
6079.68565074796,34.783935193083,0.000533512485716138
6080.68565074796,34.7029017356281,0.000534249557088012
6081.68565074796,34.620849673227,0.000534976228024275
6082.68565074796,34.5378053643594,0.00053569255297235
6083.68565074796,34.4537979786474,0.00053639858568034
6084.68565074796,34.3688500929335,0.000537094375533823
6085.68565074796,34.282979864341,0.000537779966526729
6086.68565074796,34.1962049011882,0.000538455400160491
6087.68565074796,34.1085440163596,0.000539120717593354
6088.68565074796,34.020016633069,0.000539775959669874
6089.68565074796,33.9306423269678,0.000540421167854297
6090.68565074796,33.8404345446434,0.000541056373774015
6091.68565074796,33.7494105982489,0.00054168161223647
6092.68565074796,33.6575879543806,0.000542296918035952
6093.68565074796,33.5649829457883,0.000542902324358525
6094.68565074796,33.4716106452233,0.000543497862589908
6095.68565074796,33.3774851784883,0.000544083562456111
6096.68565074796,33.2826199366156,0.00054465945252402
6097.68565074796,33.1870277660405,0.000545225560213401
6098.68565074796,33.0907209783413,0.000545781912104704
6099.68565074796,32.9937114220475,0.000546328533760544
6100.68565074796,32.8960104377788,0.000546865450008516
6101.68565074796,32.7976289217263,0.00054739268473062
6102.68565074796,32.6985772860297,0.00054791026116576
6103.68565074796,32.5988655248488,0.000548418201701121
6104.68565074796,32.4985031832853,0.000548916528165491
6105.68565074796,32.3974994167299,0.000549405261638347
6106.68565074796,32.2958629678971,0.000549884422707636
6107.68565074796,32.1936022149881,0.000550354031314099
6108.68565074796,32.0907251577347,0.000550814106958759
6109.68565074796,31.9872394539941,0.000551264668592893
6110.68565074796,31.8831524144194,0.000551705734771469
6111.68565074796,31.7784710290904,0.000552137323588537
6112.68565074796,31.6732019689276,0.000552559452782379
6113.68565074796,31.5673516048497,0.000552972139707826
6114.68565074796,31.4609260134843,0.000553375401404676
6115.68565074796,31.3539321039148,0.000553769255110236
6116.68565074796,31.2463753914134,0.000554153717410116
6117.68565074796,31.1382603898756,0.000554528804175514
6118.68565074796,31.0295914832739,0.000554894530932428
6119.68565074796,30.9203732908172,0.000555250913295984
6120.68565074796,30.8106105141498,0.000555597966982095
6121.68565074796,30.7003076533331,0.000555935707560193
